Name,Critic_Score,User_Score,Platform
Tom Clancy's Splinter Cell: Double Agent,80,5.8,PC
Guilty Gear Dust Strikers,60,5.8,DS
State of Emergency 2,44,5.8,PS2
Aeon Flux,66,5.8,PS2
Without Warning,45,5.8,PS2
Land of the Dead: Road to Fiddler's Green,32,5.8,XBOX
Spyro: Shadow Legacy,50,5.8,DS
Bratz: Rock Angelz,60,5.8,PS2
Bet on Soldier: Blood Sport,56,5.8,PC
Marvel Nemesis: Rise of the Imperfects,54,5.8,GC
Tiger Woods PGA Tour 06,82,5.8,GC
NHL 2K6,81,5.8,PS2
Nibiru: Age of Secrets,66,5.8,PC
Dragon Ball Z: Sagas,49,5.8,PS2
Sprung,48,5.8,DS
Atari Anthology,66,5.8,PS2
DRIV3R,57,5.8,PS2
FireStarter,57,5.8,PC
Medal of Honor Rising Sun,65,5.8,XBOX
Star Wars Galaxies: An Empire Divided,71,5.8,PC
The Italian Job,54,5.8,XBOX
Altered Beast: Guardian of the Realms,63,5.8,GBA
The Lord of the Rings: The Fellowship of the Ring,59,5.8,PC
Incoming Forces,67,5.8,PC
Dino Stalker,50,5.8,PS2
Legends of Wrestling,65,5.8,XBOX
NASCAR Racing 2002 Season,89,5.8,PC
AirBlade,70,5.8,PS2
The Cameron Files: The Secret at Loch Ness,66,5.8,PC
Batman: Vengeance,70,5.8,GC
Men in Black - The Series: Crashdown,59,5.8,PS
BASS Strike,57,5.8,PS2
Heavy Metal: Geomatrix,58,5.8,DC
Dragonriders: Chronicles of Pern,44,5.8,PC
Heroes of Might and Magic: Quest for the Dragon Bone Staff,64,5.8,PS2
Timeline,41,5.8,PC
Army Men: Air Attack 2,74,5.8,PS
Madden NFL 2001,78,5.8,PC
WWE 2K19,77,5.7,PS4
NHL 19,80,5.7,PS4
Donut County,75,5.7,PS4
Graveyard Keeper,69,5.7,PC
Airheart: Tales of Broken Wings,64,5.7,PS4
Animal Force,57,5.7,PS4
Space Hulk: Deathwing,55,5.7,PS4
Raging Justice,62,5.7,Switch
Owlboy,83,5.7,XONE
The Long Reach,58,5.7,Switch
Tiny Metal,66,5.7,Switch
Black Mirror,60,5.7,PC
JYDGE,76,5.7,PS4
RPG Maker Fes,64,5.7,3DS
Cars 3: Driven to Win,72,5.7,PS4
Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,72,5.7,PC
Reservoir Dogs: Bloody Days,45,5.7,PC
Total War: WARHAMMER - Realm of the Wood Elves,76,5.7,PC
WRC 6: World Rally Championship,66,5.7,PC
The Bunker,57,5.7,PC
Jotun: Valhalla Edition,73,5.7,XONE
Mirror's Edge Catalyst,72,5.7,XONE
Hitman - Episode 3: Marrakesh,79,5.7,PC
King's Quest Chapter 3: Once Upon a Climb,80,5.7,XONE
Fallout 4: Automatron,74,5.7,XONE
Dungeon of the Endless,78,5.7,XONE
EA Sports UFC 2,79,5.7,PS4
The Walking Dead: Michonne - Episode 1: In Too Deep,69,5.7,PC
World of Tanks,80,5.7,PS4
BigFest,59,5.7,VITA
Skylanders SuperChargers,87,5.7,WIIU
Skylanders SuperChargers,76,5.7,XONE
Disney Infinity 3.0 Edition,78,5.7,XONE
BADLAND: Game of the Year Edition,69,5.7,XONE
Dragon Age: Inquisition - Jaws Of Hakkon,74,5.7,PC
There Came an Echo,58,5.7,PC
Roundabout,74,5.7,XONE
The Crew,64,5.7,XONE
Pro Evolution Soccer 2015,82,5.7,PC
Call of Duty: Advanced Warfare,83,5.7,PS4
Just Dance 2015,72,5.7,PS4
Risen 3: Titan Lords,65,5.7,PC
Enemy Front,52,5.7,PC
Enemy Front,35,5.7,X360
Ace Combat Infinity,54,5.7,PS3
Sparkle 2,66,5.7,PS4
Batman: Arkham Origins Blackgate - Deluxe Edition,60,5.7,PC
Assassin's Creed Liberation HD,66,5.7,PC
Assassin's Creed Liberation HD,62,5.7,X360
Doki-Doki Universe,66,5.7,VITA
NBA 2K14,86,5.7,XONE
Battlefield 4,79,5.7,X360
Call of Duty: Black Ops II - Apocalypse,70,5.7,X360
Final Fantasy XIV Online: A Realm Reborn,78,5.7,PS3
Lost Planet 3,61,5.7,PS3
Thunder Wolves,62,5.7,PS3
Hexodius,47,5.7,PC
GRID 2,78,5.7,X360
Assassin's Creed III - The Redemption,63,5.7,X360
Sniper: Ghost Warrior 2,52,5.7,X360
WRC Powerslide,58,5.7,X360
Tank! Tank! Tank!,45,5.7,WIIU
Paper Mario: Sticker Star,75,5.7,3DS
Of Orcs and Men,64,5.7,X360
Tiny Troopers,57,5.7,PC
Persona 4 Arena,83,5.7,X360
Jeremy McGrath's Offroad,60,5.7,X360
Mad Riders,71,5.7,PS3
DiRT Showdown,72,5.7,PC
Orion: Dino Horde,36,5.7,PC
Risen 2: Dark Waters,69,5.7,PC
Tiger Woods PGA Tour 13,75,5.7,PS3
Mass Effect 3,89,5.7,PC
Cannon Fodder 3,49,5.7,PC
The Adventures of Tintin: The Game,59,5.7,PS3
APB: Reloaded,56,5.7,PC
Dragon Ball Z: Ultimate Tenkaichi,55,5.7,X360
The Cursed Crusade,55,5.7,PC
Age of Empires Online,70,5.7,PC
Call of Juarez: The Cartel,47,5.7,X360
Cartoon Network: Punch Time Explosion,58,5.7,3DS
SpongeBob Squigglepants 3D,64,5.7,3DS
Wizardry: Labyrinth of Lost Souls,57,5.7,PS3
Tom Clancy's Splinter Cell 3D,53,5.7,3DS
Test Drive Unlimited 2,72,5.7,PC
TRON: Evolution,58,5.7,X360
Star Wars: The Force Unleashed II,61,5.7,X360
Cities XL 2011,70,5.7,PC
Madden NFL 11,84,5.7,X360
APB (All Points Bulletin),58,5.7,PC
Naughty Bear,43,5.7,PS3
Hearts of Iron III: Semper Fi,65,5.7,PC
Dead or Alive Paradise,38,5.7,PSP
CSI: Crime Scene Investigation: Deadly Intent,51,5.7,X360
Fairytale Fights,51,5.7,X360
DiRT 2,55,5.7,PSP
Watchmen: The End Is Nigh Part 2,44,5.7,PC
Bubble Bobble Plus!,76,5.7,WII
Runes of Magic,71,5.7,PC
ShellShock 2: Blood Trails,30,5.7,X360
Dynasty Warriors 6,43,5.7,PS2
Carnival Games: Mini-Golf,38,5.7,WII
Hellboy: The Science of Evil,44,5.7,X360
Top Spin 3,68,5.7,WII
SoulCalibur Legends,52,5.7,WII
Dawn of Magic,52,5.7,PC
TouchMaster,71,5.7,DS
Halo 2,72,5.7,PC
Made Man: Confessions of the Family Blood,40,5.7,PC
Ghost Rider,49,5.7,PSP
Barnyard,65,5.7,WII
Eragon,48,5.7,X360
Super Monkey Ball: Banana Blitz,74,5.7,WII
ArchLord,42,5.7,PC
Mage Knight: Apocalypse,47,5.7,PC
Birth of America,71,5.7,PC
Major League Baseball 2K6,71,5.7,XBOX
FIFA Street 2,63,5.7,GC
RF Online,56,5.7,PC
Torino 2006 - The Official Video Game of the XX Olympic Winter Games,37,5.7,PC
Gauntlet: Seven Sorrows,59,5.7,PS2
Far Cry Instincts,85,5.7,XBOX
Delta Force: Xtreme,65,5.7,PC
Stronghold 2,63,5.7,PC
Tom Clancy's Ghost Recon 2,58,5.7,PS2
Lemony Snicket's A Series of Unfortunate Events,63,5.7,PS2
Teenage Mutant Ninja Turtles 2: Battle Nexus,49,5.7,GC
Shin Megami Tensei: Nocturne,82,5.7,PS2
Spirits & Spells,50,5.7,GC
Starsky & Hutch,58,5.7,XBOX
Enigma: Rising Tide,77,5.7,PC
Red Faction II,64,5.7,PC
Nightcaster,61,5.7,XBOX
Jonny Moseley Mad Trix,44,5.7,PS2
Real War,48,5.7,PC
Evil Dead: Hail to the King,40,5.7,PC
Assassin's Creed Odyssey,83,5.6,PS4
Star Control: Origins,76,5.6,PC
Transference,71,5.6,XONE
Hello Neighbor,39,5.6,Switch
Train Sim World,56,5.6,PS4
Earthfall,54,5.6,PS4
Antigraviator,65,5.6,PC
Conan Exiles,68,5.6,PS4
Regalia: Of Men and Monarchs - Royal Edition,74,5.6,Switch
Bombslinger,76,5.6,Switch
Penny-Punching Princess,63,5.6,Switch
The Longest Five Minutes,67,5.6,Switch
The Seven Deadly Sins: Knights of Britannia,55,5.6,PS4
Baseball Riot,51,5.6,Switch
Brawlout,60,5.6,Switch
Caveman Warriors,52,5.6,Switch
WWE 2K18,66,5.6,PS4
Project CARS 2,84,5.6,XONE
Don't Knock Twice,56,5.6,PS4
ChromaGun,74,5.6,PS4
Batman: The Enemy Within - Episode 1: The Enigma,70,5.6,PS4
Tiny Trax,72,5.6,PS4
Vaccine,44,5.6,Switch
Valkyria Revolution,56,5.6,XONE
The Elder Scrolls Online: Morrowind,76,5.6,XONE
Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,72,5.6,PS4
Aaero,77,5.6,PS4
Yooka-Laylee,73,5.6,XONE
The Elder Scrolls: Legends,80,5.6,PC
Table Top Racing: World Tour,75,5.6,XONE
Resident Evil 7: biohazard - Banned Footage Vol. 2,67,5.6,PS4
Alone With You,74,5.6,PC
The Flame in the Flood: Complete Edition,76,5.6,PS4
Syndrome,56,5.6,PC
NHL 17,78,5.6,PS4
Madden NFL 17,83,5.6,XONE
GunWorld 2,59,5.6,XONE
Toki Tori 2 +,78,5.6,PS4
Life is Feudal: Your Own,63,5.6,PC
Rodea the Sky Soldier,45,5.6,3DS
Sword Coast Legends,61,5.6,PC
NBA Live 16,60,5.6,XONE
Xeodrifter,77,5.6,PS4
Beyond Eyes,60,5.6,XONE
Magicka 2,69,5.6,PC
Order of Battle: Pacific,81,5.6,PC
Project Root,45,5.6,PS4
Assassin's Creed Chronicles: China,67,5.6,XONE
The Charnel House Trilogy,68,5.6,PC
Titan Souls,74,5.6,PC
Three Fourths Home,77,5.6,PC
IRONFALL Invasion,48,5.6,3DS
Far Cry 4: Escape from Durgesh Prison,56,5.6,PS4
The Old City: Leviathan,62,5.6,PC
NBA Live 15,59,5.6,PS4
Futuridium EP Deluxe,73,5.6,PS4
FIFA 15,82,5.6,PS4
Road Not Taken,70,5.6,PS4
MouseCraft,72,5.6,PS4
Transformers: Rise of the Dark Spark,44,5.6,X360
How to Survive,55,5.6,WIIU
Strike Suit Zero: Director's Cut,67,5.6,XONE
Powerstar Golf,65,5.6,XONE
Football Manager 2014,85,5.6,PC
Skylanders Swap Force,83,5.6,PS3
Atomic Ninjas,58,5.6,PS3
Madden NFL 25,80,5.6,X360
Planetary Annihilation,62,5.6,PC
The Mighty Quest for Epic Loot,64,5.6,PC
Fuse,62,5.6,X360
Gears of War: Judgment,79,5.6,X360
Proteus,80,5.6,PC
Disney Epic Mickey 2: The Power of Two,57,5.6,WIIU
LEGO The Lord of the Rings,54,5.6,VITA
Ravaged,64,5.6,PC
Carrier Command: Gaea Mission,60,5.6,PC
Dogfight 1942,59,5.6,X360
Death Rally (2012),62,5.6,PC
Malicious,67,5.6,PS3
Tony Hawk's Pro Skater HD,66,5.6,X360
Datura,57,5.6,PS3
Port Royale 3: Pirates and Merchants,54,5.6,PC
Tiger Woods PGA Tour 13,77,5.6,X360
Silent Hill HD Collection,69,5.6,X360
Mass Effect 3,93,5.6,PS3
NeverDead,52,5.6,X360
Saints Row: The Third - Genki Bowl VII,49,5.6,X360
Disney Universe,66,5.6,X360
Cities XL 2012,61,5.6,PC
Rocketbirds: Hardboiled Chicken,74,5.6,PS3
Dead Rising 2: Off the Record,66,5.6,PC
Burnout Crash!,69,5.6,PS3
Rugby World Cup 2011,50,5.6,PS3
Deadliest Warrior: Legends,56,5.6,X360
Pride of Nations,70,5.6,PC
Thor: God of Thunder,38,5.6,X360
Homefront,70,5.6,PS3
Homefront,70,5.6,PC
Knights Contract,49,5.6,X360
Modern Combat: Domination,67,5.6,PS3
World of Warcraft: Cataclysm,90,5.6,PC
FIFA Manager 11,75,5.6,PC
Sonic the Hedgehog 4: Episode I,72,5.6,X360
Need for Speed World,62,5.6,PC
Dragon Age: Origins - Leliana's Song,67,5.6,PS3
MotoGP 09/10,69,5.6,X360
Borderlands: Mad Moxxi's Underdome Riot,63,5.6,X360
Scene It? Bright Lights! Big Screen!,56,5.6,X360
Star Wars Battlefront: Elite Squadron,61,5.6,DS
Red Faction: Guerrilla - Demons of the Badlands,66,5.6,X360
Still Life 2,67,5.6,PC
Final Fantasy Crystal Chronicles: Echoes of Time,64,5.6,WII
Mana Khemia: Student Alliance,41,5.6,PSP
Chronicles of Mystery: The Scorpio Ritual,62,5.6,PC
NCAA Basketball 09,70,5.6,X360
FaceBreaker K.O. Party,61,5.6,WII
MotoGP 08,65,5.6,PC
Line Rider 2: Unbound,59,5.6,DS
Legend: Hand of God,57,5.6,PC
Beijing 2008 - The Official Video Game of the Olympic Games,58,5.6,PS3
Alone in the Dark,58,5.6,X360
Alone in the Dark,55,5.6,PC
The Chronicles of Narnia: Prince Caspian,56,5.6,PS3
Iron Man,47,5.6,PS2
Brain Challenge,54,5.6,X360
Major League Baseball 2K8,67,5.6,PS3
Soldier of Fortune: Payback,50,5.6,X360
Rockstar Games presents Table Tennis,68,5.6,WII
LocoRoco Cocoreccho!,72,5.6,PS3
Transformers: The Game,52,5.6,X360
Harry Potter and the Order of the Phoenix,61,5.6,PS2
Touch the Dead,56,5.6,DS
TMNT,61,5.6,PS2
Arthur and the Invisibles,66,5.6,PS2
Star Trek: Legacy,64,5.6,X360
Cartoon Network Racing,39,5.6,PS2
Sneak King,54,5.6,X360
Rampage: Total Destruction,46,5.6,WII
Sid Meier's Railroads!,77,5.6,PC
Stacked with Daniel Negreanu,54,5.6,PC
Fritz 9: Play Chess,73,5.6,PC
Dragon Ball Z: Sagas,51,5.6,XBOX
NHL 2005,75,5.6,GC
Chris Sawyer's Locomotion,59,5.6,PC
Robin Hood: Defender of the Crown,59,5.6,PS2
Disney/Pixar Finding Nemo,63,5.6,PS2
Burnout 2: Point of Impact,88,5.6,XBOX
Red Faction II,74,5.6,XBOX
Nightcaster II: Equinox,46,5.6,XBOX
Superman: The Man of Steel,44,5.6,XBOX
Iron Storm,69,5.6,PC
The Terminator: Dawn of Fate,58,5.6,PS2
The Italian Job,59,5.6,PC
Tetris Worlds,53,5.6,XBOX
Tetris Worlds,47,5.6,GC
Earthworm Jim 2,45,5.6,GBA
2002 FIFA World Cup,73,5.6,PS2
Jeremy McGrath Supercross World,36,5.6,GC
Circus Maximus: Chariot Wars,67,5.6,XBOX
Gorasul: Legacy of the Dragon,53,5.6,PC
All-Star Baseball 2002,66,5.6,GC
18 Wheeler: American Pro Trucker,61,5.6,PS2
Dark Angel:  Vampire Apocalypse,53,5.6,PS2
Starlink: Battle for Atlas,75,5.5,XONE
The Gardens Between,73,5.5,PS4
Destiny 2: Forsaken,86,5.5,XONE
PlayerUnknown's Battlegrounds,86,5.5,XONE
Adventure Time: Pirates of the Enchiridion,50,5.5,Switch
Shape of the World,67,5.5,Switch
Shaq Fu: A Legend Reborn,54,5.5,XONE
Jumping Joe & Friends,54,5.5,Switch
Shelter Generations,60,5.5,Switch
Clustertruck,74,5.5,Switch
Devil May Cry HD Collection,60,5.5,PS4
EA Sports UFC 3,77,5.5,XONE
Football Manager 2018,82,5.5,PC
Pinball FX3,78,5.5,PS4
NBA Live 18,72,5.5,XONE
Drive Girls,39,5.5,VITA
Patapon,72,5.5,PS4
Linelight,77,5.5,PS4
Lara Croft GO,84,5.5,PS4
Skylanders Imaginators,78,5.5,XONE
Disney Magical World 2,73,5.5,3DS
The Assembly,53,5.5,PS4
Tom Clancy's The Division - Underground,64,5.5,PS4
Mirror's Edge Catalyst,69,5.5,PS4
Teenage Mutant Ninja Turtles: Mutants in Manhattan,44,5.5,PS4
Stephen's Sausage Roll,90,5.5,PC
Shadow Complex Remastered,74,5.5,XONE
EA Sports UFC 2,76,5.5,XONE
Gemini: Heroes Reborn,54,5.5,PC
Just Cause 3,74,5.5,PC
Fallout 4,84,5.5,PC
WWE 2K16,72,5.5,XONE
NHL 16,78,5.5,PS4
OlliOlli2: Welcome to Olliwood,82,5.5,PC
Farming Simulator 15,54,5.5,PS4
Convoy,72,5.5,PC
Infinity Runner,45,5.5,PS4
Mortal Kombat X,76,5.5,PC
Worlds of Magic,52,5.5,PC
WWE 2K15,56,5.5,XONE
Call of Duty: Advanced Warfare,81,5.5,XONE
Sid Meier's Civilization: Beyond Earth,81,5.5,PC
Skylanders Trap Team,78,5.5,PS4
Destiny,75,5.5,XONE
Dead Rising 3: Apocalypse Edition,70,5.5,PC
The Amazing Spider-Man 2,57,5.5,PC
Metal Gear Solid V: Ground Zeroes,76,5.5,XONE
Carnivores HD: Dinosaur Hunter,50,5.5,PS3
MirrorMoon EP,73,5.5,PC
Serious Sam Double D XXL,68,5.5,X360
Disney Epic Mickey 2: The Power of Two,59,5.5,X360
Need for Speed: Most Wanted - A Criterion Game,84,5.5,X360
Resident Evil 6,74,5.5,PS3
Damage Inc.: Pacific Squadron WWII,49,5.5,X360
Wreckateer,67,5.5,X360
Puddle,77,5.5,VITA
NCAA Football 13,76,5.5,X360
Battlefield 3: Close Quarters,72,5.5,X360
Bang Bang Racing,58,5.5,X360
Dragon's Lair,41,5.5,X360
Game of Thrones,53,5.5,PS3
Wrecked: Revenge Revisited,57,5.5,X360
Little Deviants,57,5.5,VITA
Jagged Alliance: Back in Action,62,5.5,PC
Madden NFL 12,79,5.5,PS3
Fable III,75,5.5,PC
Yar's Revenge,55,5.5,X360
"Carnival Games: Monkey See, Monkey Do!",56,5.5,X360
Theatre of War 3: Korea,49,5.5,PC
Ar tonelico Qoga: Knell of Ar Ciel,61,5.5,PS3
Acceleration of SUGURI X-Edition,61,5.5,PS3
Lord of Arcana,53,5.5,PSP
Zumba Fitness: Join the Party,42,5.5,X360
Rock Band 3,79,5.5,DS
MySims SkyHeroes,56,5.5,X360
Naughty Bear,43,5.5,X360
Sniper: Ghost Warrior,55,5.5,PC
Rig'n'Roll,61,5.5,PC
Death By Cube,56,5.5,X360
League of Legends,78,5.5,PC
Ju-on: The Grudge,39,5.5,WII
Star Wars The Clone Wars: Republic Heroes,43,5.5,PS3
DiRT 2,51,5.5,WII
Fallout 3: Mothership Zeta,68,5.5,PC
Harry Potter and the Half-Blood Prince,60,5.5,WII
Damnation,36,5.5,X360
ShellShock 2: Blood Trails,40,5.5,PC
X-Blades,50,5.5,X360
Coraline,42,5.5,WII
SingStar ABBA,70,5.5,PS3
Ultimate Band,59,5.5,WII
Crash: Mind Over Mutant,45,5.5,DS
Star Wars: The Force Unleashed,61,5.5,DS
Drawn to Life: SpongeBob SquarePants Edition,68,5.5,DS
My Pokemon Ranch,47,5.5,WII
Turning Point: Fall of Liberty,42,5.5,PS3
Dungeon Explorer: Warriors of Ancient Arts,56,5.5,PSP
LEGO Star Wars: The Complete Saga,80,5.5,DS
Tony Hawk's Proving Ground,72,5.5,X360
The Legend of Spyro: The Eternal Night,54,5.5,PS2
Wing Commander Arena,51,5.5,X360
Transformers: The Game,53,5.5,WII
You Are Empty,34,5.5,PC
SpongeBob SquarePants: Creature from the Krusty Krab,57,5.5,WII
Midnight Club 3: DUB Edition Remix,87,5.5,XBOX
Armored Core: Formula Front - Extreme Battle,66,5.5,PSP
50 Cent: Bulletproof,50,5.5,XBOX
Shadow the Hedgehog,45,5.5,PS2
Zathura,48,5.5,XBOX
Virtua Quest,55,5.5,GC
Shrek 2,55,5.5,PC
Rugby 2004,55,5.5,PC
Finding Nemo,62,5.5,GC
Spyro: Enter the Dragonfly,48,5.5,GC
Ferrari F355 Challenge,70,5.5,PS2
Carnivores: Cityscape,56,5.5,PC
Mall Tycoon,41,5.5,PC
F1 2001,83,5.5,XBOX
WarJetz,59,5.5,PS2
The Simpsons Wrestling,32,5.5,PS
Danger Girl,43,5.5,PS
Final Fantasy XV Pocket Edition HD,69,5.4,Switch
We Happy Few,62,5.4,PC
Monster Hunter: World,88,5.4,PC
Overcooked! 2,83,5.4,XONE
Far Cry 5: Lost on Mars,57,5.4,PS4
Lust for Darkness,51,5.4,PC
State of Decay 2,67,5.4,XONE
Masters of Anima,76,5.4,Switch
Minit,74,5.4,XONE
Titan Quest,55,5.4,PS4
Bridge Constructor Portal,78,5.4,XONE
Just Dance 2018,71,5.4,Switch
Agents of Mayhem,68,5.4,PC
Skylar & Plux: Adventure on Clover Island,60,5.4,XONE
Marvel's Guardians of the Galaxy - Episode 1: Tangled Up in Blue,70,5.4,PC
FATED: The Silent Oath,64,5.4,PS4
Loot Rascals,71,5.4,PS4
Skylanders Imaginators,72,5.4,Switch
Tank Troopers,64,5.4,3DS
Moto Racer 4,49,5.4,PS4
Toby: The Secret Mine,62,5.4,XONE
Metroid Prime: Federation Force,64,5.4,3DS
7 Days to Die,35,5.4,XONE
Space Run Galaxy,75,5.4,PC
Hearthstone: Whispers of the Old Gods,85,5.4,PC
Koi,51,5.4,PS4
Catlateral Damage,57,5.4,PS4
Rainbow Moon,70,5.4,PS4
Call of Duty: Black Ops III - Awakening,74,5.4,PS4
King's Quest Chapter 2: Rubble Without a Cause,68,5.4,PS4
King's Quest Chapter 2: Rubble Without a Cause,67,5.4,PC
Adventure Time: Finn and Jake Investigations,66,5.4,XONE
Pulse,57,5.4,PC
Skyhill,63,5.4,PC
Chronus Arc,40,5.4,3DS
Grand Ages: Medieval,63,5.4,PC
Blues and Bullets - Episode 1: The End of Peace,70,5.4,XONE
Batman: Arkham Knight - A Matter of Family,62,5.4,XONE
Vector Thrust,57,5.4,PC
Toren,56,5.4,PS4
StarDrive 2,70,5.4,PC
Assassin's Creed Unity: Dead Kings,64,5.4,XONE
Lara Croft and the Temple of Osiris,73,5.4,PC
Yu-Gi-Oh! Zexal: World Duel Carnival,52,5.4,3DS
FIFA 15,82,5.4,XONE
Ethan: Meteor Hunter,59,5.4,PC
Dragon Ball Z: Battle of Z,54,5.4,PS3
Need for Speed: Rivals,76,5.4,X360
Redshirt,62,5.4,PC
The Sims 3: Into the Future,80,5.4,PC
Girl Fight,34,5.4,X360
Star Wars Pinball,68,5.4,3DS
Gone Home,86,5.4,PC
Sacred Citadel,61,5.4,PC
Capcom Arcade Cabinet,69,5.4,PS3
Impire,45,5.4,PC
DmC: Devil May Cry,85,5.4,PS3
SiNG Party,60,5.4,WIIU
Call of Duty: Black Ops II,83,5.4,PS3
F1 Race Stars,62,5.4,PC
Medal of Honor: Warfighter,55,5.4,PC
Medal of Honor: Warfighter,53,5.4,X360
Madden NFL 13,83,5.4,PS3
Inversion,56,5.4,PS3
Deep Black: Episode 1,47,5.4,X360
Street Fighter X Tekken,84,5.4,PS3
Grand Slam Tennis 2,73,5.4,PS3
The Simpsons Arcade Game,69,5.4,PS3
Pac-Man Party 3D,43,5.4,3DS
Raving Rabbids: Alive & Kicking,58,5.4,X360
Dragon Ball Z: Ultimate Tenkaichi,58,5.4,PS3
Skylanders: Spyro's Adventure,78,5.4,X360
Dragon Age II: Mark of the Assassin,76,5.4,X360
Call of Juarez: The Cartel,45,5.4,PS3
Super Monkey Ball 3D,55,5.4,3DS
EA Sports Active 2,78,5.4,PS3
EA Sports Active 2,68,5.4,X360
Hoard,75,5.4,PS3
Superstars V8 Racing,66,5.4,PS3
The Sims 3: Late Night Expansion Pack,74,5.4,PC
Def Jam Rapstar,74,5.4,X360
Alien Breed 2: Assault,67,5.4,X360
Dragon Age: Origins - Witch Hunt,56,5.4,X360
Blacklight: Tango Down,65,5.4,PC
Iron Man 2,41,5.4,PS3
MotoGP 09/10,70,5.4,PS3
Max & the Magic Marker,71,5.4,PC
Jambo! Safari: Animal Rescue,56,5.4,WII
FIFA Manager 10,75,5.4,PC
Where the Wild Things Are,51,5.4,X360
Dreamkiller,47,5.4,PC
Marvel: Ultimate Alliance 2,50,5.4,WII
PDC World Championship Darts 2008,51,5.4,WII
MotoGP 08,44,5.4,WII
PowerUp Forever,62,5.4,X360
Alone in the Dark: Inferno,69,5.4,PS3
Dark Horizon,55,5.4,PC
Valhalla Knights 2,50,5.4,PSP
NHL 2K9,65,5.4,WII
Deca Sports,50,5.4,WII
Toy Shop,31,5.4,DS
WWII Aces,41,5.4,WII
Zoo Tycoon 2 DS,60,5.4,DS
Toy Home,57,5.4,PS3
Cranium Kabookii,64,5.4,WII
Soldier of Fortune: Payback,50,5.4,PS3
Victorious Boxers: Revolution,59,5.4,WII
CSI: Crime Scene Investigation: Hard Evidence,48,5.4,X360
Two Worlds,50,5.4,X360
Brunswick Pro Bowling,52,5.4,WII
Fantastic Four: Rise of the Silver Surfer,45,5.4,X360
Tank Beat,40,5.4,DS
War Rock,53,5.4,PC
Eragon,51,5.4,PC
Family Guy,50,5.4,PS2
Nancy Drew: Danger By Design,70,5.4,PC
Emergency 3,58,5.4,PC
AstroPop,78,5.4,X360
Gauntlet,65,5.4,X360
Harry Potter and the Goblet of Fire,69,5.4,GC
Tony Hawk's American Sk8land,64,5.4,GBA
NBA 06,72,5.4,PSP
Smart Bomb,45,5.4,PSP
Pokemon Dash,46,5.4,DS
Psychotoxic,40,5.4,PC
Playboy: The Mansion,59,5.4,PC
The Political Machine,72,5.4,PC
MTV Music Generator 3: This Is the Remix,79,5.4,XBOX
Mission: Impossible: Operation Surma,67,5.4,XBOX
Tom Clancy's Ghost Recon,59,5.4,GC
Die Hard: Nakatomi Plaza,54,5.4,PC
Wreckless: The Yakuza Missions,74,5.4,XBOX
Batman: Vengeance,70,5.4,XBOX
Tom Clancy's Rainbow Six Rogue Spear: Black Thorn,67,5.4,PC
Warriors of Might and Magic,49,5.4,PS2
Buzz Lightyear of Star Command,54,5.4,PS
Assassin's Creed Odyssey,87,5.3,XONE
Shadows: Awakening,73,5.3,PS4
Super Bomberman R,67,5.3,PS4
Dark Souls Remastered,84,5.3,PC
The Elder Scrolls Online: Summerset,83,5.3,PC
City of Brass,67,5.3,XONE
Killing Floor: Incursion,68,5.3,PS4
Devious Dungeon,59,5.3,Switch
The Raven Remastered,72,5.3,PS4
Payday 2,60,5.3,Switch
Black Mirror,54,5.3,PS4
One Piece: Unlimited World Red - Deluxe Edition,68,5.3,PS4
Cars 3: Driven to Win,59,5.3,Switch
Friday the 13th: The Game,53,5.3,XONE
STRAFE,64,5.3,PC
PaRappa the Rapper Remastered,61,5.3,PS4
2Dark,68,5.3,PC
For Honor,76,5.3,PC
Space Hulk: Deathwing,58,5.3,PC
Skylanders Imaginators,79,5.3,PS4
King's Quest Chapter 4: Snow Place Like Home,67,5.3,PS4
Cossacks 3,63,5.3,PC
Touhou Genso Rondo: Bullet Ballet,55,5.3,PS4
Shattered Skies,56,5.3,PC
10 Second Ninja X,76,5.3,PS4
The Park,55,5.3,PS4
Need for Speed,68,5.3,PC
"Gremlins, Inc.",75,5.3,PC
Screencheat,69,5.3,PS4
LEGO Marvel's Avengers,71,5.3,XONE
Mario Tennis: Ultra Smash,58,5.3,WIIU
Bedlam: The Game by Christopher Brookmyre,53,5.3,PS4
Kyn,58,5.3,PC
No Time to Explain,52,5.3,XONE
The Crew,61,5.3,PS4
Digimon All-Star Rumble,49,5.3,PS3
Hack 'n' Slash,73,5.3,PC
The Golf Club,64,5.3,XONE
Tour de France 2014,53,5.3,PS4
Flockers,66,5.3,PC
Abyss,59,5.3,WIIU
Yaiba: Ninja Gaiden Z,50,5.3,X360
World of Warplanes,69,5.3,PC
Marlow Briggs and the Mask of Death,66,5.3,X360
MechWarrior Online,68,5.3,PC
Teenage Mutant Ninja Turtles: Out of the Shadows,38,5.3,X360
Disney Planes,51,5.3,WIIU
Humans Must Answer,55,5.3,PC
Le Tour de France 2013 - 100th Edition,48,5.3,PS3
Spartacus Legends,45,5.3,X360
Neverwinter,74,5.3,PC
Fuse,63,5.3,PS3
Might & Magic: Heroes VI - Shades of Darkness,66,5.3,PC
Table Mini Golf,56,5.3,VITA
DmC: Devil May Cry - Vergil's Downfall,68,5.3,X360
Rabbids Land,52,5.3,WIIU
